author,date,push,title,url
lamigo,10/20,6,[新聞] 柯文哲前發言人進基市府 林昆鋒：林右昌,/bbs/Gossiping/M.1603176049.A.D93.html
LAPDSWAT456,10/20,6,[問卦] 台灣人民族性中的孬種，是否源自教育？,/bbs/Gossiping/M.1603176074.A.867.html
cimo764,10/20,9,[新聞] 男逛西門町被當街砍破肚 警鎖定3煞全力,/bbs/Gossiping/M.1603176081.A.4CA.html
aaaba,10/20,7,Re: [新聞] 稱中天「紅媒」太抬舉 李戡：對岸根本沒,/bbs/Gossiping/M.1603174933.A.44C.html
Qpera,10/20,3,[問卦] 鮮奶油？動物鮮奶油？什麼鬼？,/bbs/Gossiping/M.1603174979.A.C86.html
EvilisGood,10/20,7,[新聞] 不讓BLM選民投票 美選務人員遭開除,/bbs/Gossiping/M.1603175086.A.91A.html
saobox,10/20,2,[問卦] 要如何破解阿共仔的陰謀?,/bbs/Gossiping/M.1603175188.A.5BF.html
tetani,10/20,2,Re: [問卦] 當年HTC垮掉 最開心的是誰,/bbs/Gossiping/M.1603175236.A.93C.html
leo0873,10/20,5,[問卦] 張家兄弟演 刻在你心底的名字 會更好嗎,/bbs/Gossiping/M.1603175317.A.45A.html
slent67,10/20,7,Re: [問卦] 我就問一句 廢物買不起房是正常的嗎？,/bbs/Gossiping/M.1603175324.A.BED.html
u155247,10/20,2,[問卦] 房價看漲為什麼REITs交易冷清？,/bbs/Gossiping/M.1603175395.A.068.html
Mazda6680,10/20,13,Re: [新聞] 中國「11、12月驚奇」將現?金融時報專欄:,/bbs/Gossiping/M.1603175447.A.83E.html
mdm,10/20,2,Re: [新聞] 流感疫苗之亂 蘇：疫苗不是每個人都要打,/bbs/Gossiping/M.1603175479.A.5C2.html
anti87,10/20,5,Re: [新聞] 流感疫苗之亂 蘇：疫苗不是每個人都要打,/bbs/Gossiping/M.1603175551.A.47C.html
ZengMaktub,10/20,12,[問卦] 當年HTC垮掉 最開心的是誰,/bbs/Gossiping/M.1603174282.A.219.html
qscgy4,10/20,68,[問卦] 哪些線上遊戲已經是時代的眼淚? 回不去惹,/bbs/Gossiping/M.1603174333.A.84B.html
homura456,10/20,4,[新聞] 小心美股崩跌 專家自曝狂押台、韓科技股,/bbs/Gossiping/M.1603174380.A.2CE.html
rpg1510,10/20,3,[新聞] 拜登兒抱怨 錢財要與父平分,/bbs/Gossiping/M.1603174405.A.BC3.html
bmwg8,10/20,4,Re: [問卦] 我就問一句 廢物買不起房是正常的嗎？,/bbs/Gossiping/M.1603174437.A.21E.html
achie,10/20,25,Re: [問卦] 在美國工作之後落地生根的人過得好嗎?,/bbs/Gossiping/M.1603174509.A.250.html
GBTTXX,10/20,23,[問卦] 大家覺得鬼滅劇場版台灣票房能多少？,/bbs/Gossiping/M.1603174544.A.1E2.html
johanLarson,10/20,1,Re: [問卦] 台灣回教徒也很多啊，為什麼沒難民問,/bbs/Gossiping/M.1603174559.A.D48.html
xinyi101,10/20,1,[問卦] 企劃要怎麼做？,/bbs/Gossiping/M.1603174568.A.FCD.html
qaz786397,10/20,4,Re: [問卦] 台灣國產手機也太慘了吧,/bbs/Gossiping/M.1603174575.A.ED8.html
pipi1983,10/20,5,Re: [問卦] 我就問一句 廢物買不起房是正常的嗎？,/bbs/Gossiping/M.1603174820.A.35A.html
aza0290,10/20,2,[新聞] 惡男製造噪音不聽勸　竟持木棒毆打女鄰居,/bbs/Gossiping/M.1603174862.A.4BE.html
davidarch,10/20,3,Re: [問卦] 王菲 林憶蓮誰的音樂地位比較高?,/bbs/Gossiping/M.1603174890.A.D07.html
Historia,10/20,67,Re: [問卦] 一秒辨識出覺青?,/bbs/Gossiping/M.1603174893.A.BD6.html
goldsingle,10/20,2,[新聞] 南區體育會疑偽造文書爽拿百萬補助　陳亭,/bbs/Gossiping/M.1603174900.A.687.html
k44754,10/20,4,Re: [問卦] 台灣回教徒也很多啊，為什麼沒難民問,/bbs/Gossiping/M.1603173662.A.26D.html
AgentSkye56,10/20,4,[問卦] 留房不留債,/bbs/Gossiping/M.1603173712.A.BD2.html
weber18767,10/20,5,[問卦] 王腸當年如果學蔡腸路線 會超越蔡腸嗎,/bbs/Gossiping/M.1603173727.A.E31.html
luxuryer,10/20,爆,[新聞] 中國「11、12月驚奇」將現?金融時報專欄:,/bbs/Gossiping/M.1603173776.A.1BE.html
smalltwo,10/20,3,Re: [問卦] 我就問一句 廢物買不起房是正常的嗎？,/bbs/Gossiping/M.1603173866.A.DC3.html
gx9900824,10/20,4,[問卦] 這是男廁還是女廁？,/bbs/Gossiping/M.1603173971.A.181.html
semna,10/20,7,[問卦] 台灣現在所有建案都賣掉九成？,/bbs/Gossiping/M.1603174079.A.C01.html
teeo,10/20,2,Re: [新聞] 相親找23親友狂吃！男看「帳單8.5萬」愣,/bbs/Gossiping/M.1603174116.A.EA5.html
papapapapapa,10/20,6,[問卦] 現在實名制口罩都誰在買？,/bbs/Gossiping/M.1603174169.A.CF5.html
yabia,10/20,3,Re: [問卦] 台灣回教徒也很多啊，為什麼沒難民問題,/bbs/Gossiping/M.1603174201.A.19F.html
xzcb2008,10/20,1,[問卦] =.= 哪些ID發的都是廢文？！,/bbs/Gossiping/M.1603174244.A.FC3.html
dilano,10/20,37,[新聞] 台灣反擊中國戰狼！外交部硬起來：已完成,/bbs/Gossiping/M.1603174245.A.226.html
sdtgfsrt,10/20,8,[問卦] 香港人都在台灣買房了 你還不買？,/bbs/Gossiping/M.1603172963.A.889.html
a111111,10/20,2,Re: [問卦] 台灣國產手機也太慘了吧,/bbs/Gossiping/M.1603172993.A.25B.html
rote,10/20,2,Re: [新聞] 金門殉職軍官公祭 蔡英文：加速新式戰車,/bbs/Gossiping/M.1603173016.A.593.html
semna,10/20,4,Re: [問卦] 我就問一句 廢物買不起房是正常的嗎？,/bbs/Gossiping/M.1603173072.A.B65.html
a6dddd,10/20,1,[新聞] 女想換新iPhone12 mini 窮男友無錢資助被,/bbs/Gossiping/M.1603173197.A.340.html
foreverthink,10/20,1,Re: [新聞] 中共沒錢了？總體經濟學家吳嘉隆呼籲：台,/bbs/Gossiping/M.1603173213.A.90D.html
naipin2003,10/20,9,[問卦] 在淘寶買東西突然要繳稅金？,/bbs/Gossiping/M.1603173325.A.1CB.html
asdfg012345,10/20,1,Re: [問卦] 兩歲兒可以吃美牛嗎？,/bbs/Gossiping/M.1603173440.A.82D.html
DoncicInPTT,10/20,3,[問卦] 記憶中一個很詭異的版,/bbs/Gossiping/M.1603173499.A.CDF.html
llgod,10/20,4,[問卦] 蝸牛,/bbs/Gossiping/M.1603173501.A.0AB.html
tony900735,10/20,31,[新聞] 萊爾富10月21日開賣「極光綠」炫彩醫療口,/bbs/Gossiping/M.1603173507.A.B42.html
iLeyaSin365,10/20,7,[問卦] 親眼見到騷的屄是什麼感覺,/bbs/Gossiping/M.1603173519.A.B21.html
who5566,10/20,3,[問卦] 為什麼手機吹捧的手機都沒上銷售榜,/bbs/Gossiping/M.1603173537.A.427.html
butten986,10/20,3,Re: [新聞] 法國老師遭當街斬首 課堂秀出諷刺伊斯蘭,/bbs/Gossiping/M.1603173540.A.0F0.html
LastDinosaur,10/20,4,[問卦] 肩膀脫臼過一次後是不是常常會再脫臼,/bbs/Gossiping/M.1603173649.A.AED.html
turbomons,10/20,7,[問卦] 有人闖進聚會鬧事還打人?,/bbs/Gossiping/M.1603171960.A.845.html
Avengers,10/20,13,Re: [問卦] 外流片最正女主角是誰啊？,/bbs/Gossiping/M.1603172090.A.FFC.html
pttccbbs,10/20,2,Re: [問卦] 是建商在急還是鄉民在急？,/bbs/Gossiping/M.1603172094.A.818.html
cutbear123,10/20,3,Re: [問卦] 其實川普勝率很大？,/bbs/Gossiping/M.1603172203.A.C18.html
gerychen,10/20,12,Re: [問卦] 房仲說:只抽買方1% 算是做功德,/bbs/Gossiping/M.1603172234.A.2BA.html
taiwan08,10/20,18,[新聞] 新款FOCUS廣告疑抄襲BMWi8　福特：概念訴,/bbs/Gossiping/M.1603172264.A.49F.html
takashi01,10/20,24,[問卦] 那些ID一看就知道發優文？,/bbs/Gossiping/M.1603172281.A.8BB.html
kuzu,10/20,3,Re: [問卦] 現在七年級買的房，20年後誰來接？,/bbs/Gossiping/M.1603172504.A.91E.html
a89182a89182,10/20,3,[問卦] 姓氏全台只有一人,/bbs/Gossiping/M.1603172515.A.2D7.html
RikaShiguma,10/20,1,[新聞]紐總理抗疫有成獲勝選 疫情卻成新任期挑戰,/bbs/Gossiping/M.1603172569.A.A6E.html
digimongo,10/20,35,[新聞] 金融廳 對東證實施檢查,/bbs/Gossiping/M.1603172659.A.255.html
meblessme,10/20,19,[問卦] 台灣回教徒也很多啊，為什麼沒難民問題,/bbs/Gossiping/M.1603172689.A.4C3.html
hateOnas,10/20,6,[問卦] 請宮家六十四手去斐濟護衛可以嗎,/bbs/Gossiping/M.1603172844.A.6A0.html
butten986,10/20,2,Re: [新聞] 高雄國小女師離譜班規！罰男女同學隔塑,/bbs/Gossiping/M.1603172871.A.A8C.html
zakijudelo,10/20,X1,[問卦] 有人po文從沒有10推以上過嗎？,/bbs/Gossiping/M.1603172892.A.4F1.html
shonbig,10/20,11,[問卦] 當初是什麼原因開始用ptt的,/bbs/Gossiping/M.1603172920.A.1D9.html
permoon,10/20,6,Re: [新聞] 稱中天「紅媒」太抬舉 李戡：對岸根本沒,/bbs/Gossiping/M.1603172944.A.8DF.html
kerorobear,10/20,1,[問卦] 說髒話跟賣國哪個可怕,/bbs/Gossiping/M.1603171364.A.9A0.html
indoman,10/20,1,Re: [新聞] 不信有武漢肺炎！烏克蘭大隻佬網紅確診　,/bbs/Gossiping/M.1603171432.A.B24.html
znck,10/20,68,[新聞] 法國老師遭當街斬首 課堂秀出諷刺伊斯蘭,/bbs/Gossiping/M.1603171600.A.30D.html
DanielYan,10/20,8,[問卦] 有沒有台大總圖四樓的八卦,/bbs/Gossiping/M.1603171619.A.05A.html
W12,10/20,1,Re: [問卦] 房仲說:只抽買方1% 算是做功德,/bbs/Gossiping/M.1603171635.A.852.html
er2,10/20,2,Re: [問卦] 幫女同事微波便當，現在鬧到要告我？,/bbs/Gossiping/M.1603171731.A.D27.html
Aliceonmybed,10/20,2,[新聞] 受惠疫情 保時捷台灣市場銷售成長20%,/bbs/Gossiping/M.1603171753.A.9AA.html
chiafann,10/20,6,[問卦] 因應薪資提高 生魚片漲價20%,/bbs/Gossiping/M.1603171817.A.34F.html
kuzu,10/20,1,[問卦] 小時候因為什麼事被記過警告,/bbs/Gossiping/M.1603171821.A.910.html
ilw4e,10/20,7,Re: [問卦] 其實川普勝率很大？,/bbs/Gossiping/M.1603171838.A.ABC.html
greenseason,10/20,1,Re: [問卦] 一句話證明你看過麻辣鮮師,/bbs/Gossiping/M.1603171888.A.681.html
sunstrider,10/20,53,[新聞] 稱中天「紅媒」太抬舉 李戡：對岸根本沒,/bbs/Gossiping/M.1603171908.A.749.html
zxcelephant,10/20,X2,[新聞] 金門殉職軍官公祭 蔡英文：加速新式戰車,/bbs/Gossiping/M.1603171936.A.EA5.html
ltony01,10/20,2,Re: [問卦] 外流片最正女主角是誰啊？,/bbs/Gossiping/M.1603170912.A.50D.html
DCHC,10/20,6,[新聞] 美國國防部測試超音速巡弋飛彈,/bbs/Gossiping/M.1603170917.A.B6E.html
sogyal,10/20,1,Re: [新聞] 學習歷程檔案 學生累到天怒人怨,/bbs/Gossiping/M.1603170920.A.46D.html
xzcb2008,10/20,4,[問卦] =.= 買不起房的怎麼都不檢討自己沒用？,/bbs/Gossiping/M.1603170963.A.1C2.html
elite9q,10/20,2,Re: [新聞] 高鐵建設重宜蘭輕屏東？ 林佳龍︰6小時,/bbs/Gossiping/M.1603171022.A.66E.html
yochiya,10/20,3,Re: [新聞] 外交部：我多套劇本 未押寶川普,/bbs/Gossiping/M.1603171040.A.A04.html
turbomons,10/20,7,Re: [新聞] 柯文哲：是我就把中國外交官拖進來處理,/bbs/Gossiping/M.1603171116.A.AD6.html
lauwei,10/20,X2,[問卦] 幫女同事微波便當，現在鬧到要告我？,/bbs/Gossiping/M.1603171203.A.E90.html
luxurygenius,10/20,3,[問卦] 台南米好吃嗎？,/bbs/Gossiping/M.1603171293.A.AD2.html
todao,10/20,4,[問卦] 沒背景的鄉民能向銀行借多少錢？,/bbs/Gossiping/M.1603171301.A.1F8.html
ibox5566,10/20,1,[問卦] 兩歲兒可以吃美牛嗎？,/bbs/Gossiping/M.1603171308.A.B0D.html
HAHAHUNG,10/20,8,Re: [問卦] 我就問一句 廢物買不起房是正常的嗎？,/bbs/Gossiping/M.1603171321.A.EEB.html
XX9,10/20,3,Re: [問卦] 清法戰爭時台灣能打贏法國,/bbs/Gossiping/M.1603170459.A.F26.html
plzza0cats,10/20,4,[問卦] 台灣什麼時候吃飯時間不算工時？,/bbs/Gossiping/M.1603170553.A.81C.html
Ericz7000,10/20,X1,Re: [問卦] 給你十萬但不能去看鬼滅之刃無限列車篇,/bbs/Gossiping/M.1603170573.A.BA7.html
iphone15,10/20,19,[問卦] 最聰明的狗種？,/bbs/Gossiping/M.1603170610.A.7B5.html
a0953781935,10/20,27,[問卦] 台灣國產手機也太慘了吧,/bbs/Gossiping/M.1603170612.A.7FC.html
yoyodiy,10/20,2,Re: [問卦] 為何要買房子？,/bbs/Gossiping/M.1603170675.A.8D6.html
linces,10/20,1,[問卦] 為了上ptt去讀ntu值得嗎？,/bbs/Gossiping/M.1603170683.A.6FA.html
joker1218,10/20,1,[問卦] 真的有人偷看過喜歡的女生洗澡嗎？,/bbs/Gossiping/M.1603170687.A.282.html
BigBird56,10/20,1,[問卦] Fly out 難道算老歌了嗎！？,/bbs/Gossiping/M.1603170696.A.6FF.html
Anddyliu,10/20,15,Re: [爆卦] 拜登做副總統期間把美CIA在中國36名間諜,/bbs/Gossiping/M.1603170741.A.CE6.html
shampoopoo,10/20,6,Re: [問卦] 年輕台女結婚後的日常是什麼?,/bbs/Gossiping/M.1603170863.A.2DD.html
iam4k,10/20,9,[問卦] 阿Ken 跟納豆是什麼時候拆夥的啊？,/bbs/Gossiping/M.1603169998.A.A93.html
joker1218,10/20,5,[問卦] 蹲式馬桶不文明？,/bbs/Gossiping/M.1603170013.A.938.html
indoman,10/20,4,[問卦] 中南部買不起房的是不是真的很沒用,/bbs/Gossiping/M.1603170060.A.3B9.html
asdfg012345,10/20,4,[問卦] 大家什麼時候重視別人的小孩了,/bbs/Gossiping/M.1603170094.A.603.html
laptic,10/20,4,[新聞] 士官長向屬下借款遭記4大過並撤職 法院判處分「違法」,/bbs/Gossiping/M.1603170180.A.E73.html
STAV72,10/20,5,[問卦] 四川一臺高功率馬達驚動地震局？,/bbs/Gossiping/M.1603170203.A.585.html
goodman5566,10/20,爆,[新聞] 不信有武漢肺炎！烏克蘭大隻佬網紅確診　,/bbs/Gossiping/M.1603170205.A.F13.html
zxc8424,10/20,X2,[問卦] 給你十萬但不能去看鬼滅之刃無限列車篇,/bbs/Gossiping/M.1603170300.A.749.html
nolifeguy,10/20,5,[問卦] 其實川普勝率很大？,/bbs/Gossiping/M.1603170315.A.22B.html
Kuru991,10/20,4,[問卦] 肯德基怎麼點最內行?,/bbs/Gossiping/M.1603169578.A.AE9.html
bbqute967,10/20,6,Re: [問卦] 七年級買房 未來房價真大跌 承受得了嗎?,/bbs/Gossiping/M.1603169611.A.3C0.html
liuyihui,10/20,X1,[問卦] 大陸駐斐濟外交官為什麼要打台灣人？,/bbs/Gossiping/M.1603169614.A.430.html
ronnyvvang,10/20,5,[問卦] 冠佑是人生勝利組嗎？,/bbs/Gossiping/M.1603169682.A.575.html
kopuck,10/20,X1,[問卦] 為什麼正妹哀鳳插褲子後口袋這麼誘人,/bbs/Gossiping/M.1603169693.A.06A.html
mrgod,10/20,3,[問卦] 鬼島這個詞沒落了？,/bbs/Gossiping/M.1603169836.A.69D.html
tw689,10/20,63,[問卦] 買在八里一坪30萬算貴嗎？,/bbs/Gossiping/M.1603169948.A.342.html
hyoerious,10/20,1,Re: [新聞] 中國扯台灣沒外交人員 林為洲：不承認中,/bbs/Gossiping/M.1603169956.A.860.html
takuminauki,10/20,57,[新聞] 蘇建榮：政府注意到高房價　將力推囤房稅,/bbs/Gossiping/M.1603169089.A.87D.html
Dong0129,10/20,1,Re: [問卦] 打房的具體作法,/bbs/Gossiping/M.1603169135.A.530.html
seibu,10/20,28,[新聞] 通緝犯撞死騎士肇逃 警逮人查獲槍枝,/bbs/Gossiping/M.1603169180.A.246.html
ClownT,10/20,3,Re: [新聞] 熊熊凌晨「正面開戰酸民」！ 90字怒反擊,/bbs/Gossiping/M.1603169265.A.6CA.html
ggian123,10/20,2,[問卦] 國動會怎麼處理中國外交官,/bbs/Gossiping/M.1603169279.A.F1A.html
twfi75,10/20,8,[問卦] 霹靂嬌娃任務完成後都如何慶祝？,/bbs/Gossiping/M.1603169348.A.DB6.html
victor87710,10/20,5,[問卦] 有沒有推薦的罐裝咖啡,/bbs/Gossiping/M.1603169431.A.46C.html
a12345x,10/20,4,[問卦] 當年參與無殼蝸牛現在多少人有房？,/bbs/Gossiping/M.1603169449.A.A2F.html
luchiahui,10/20,6,Re: [新聞] 網美賣春比例「2成暴增到7成」入行10年女,/bbs/Gossiping/M.1603169471.A.544.html
elite9q,10/20,6,[問卦] 說鄉下房價很貴是不是假議題,/bbs/Gossiping/M.1603168706.A.CB9.html
sgzt,10/20,27,[新聞] 中國扯台灣沒外交人員 林為洲：不承認中,/bbs/Gossiping/M.1603168743.A.2B2.html
fantasy14,10/20,1,Re: [問卦] 我就問一句 廢物買不起房是正常的嗎？,/bbs/Gossiping/M.1603168745.A.692.html
aynmeow,10/20,6,[問卦] 要怎麼轉彎挺拜登？,/bbs/Gossiping/M.1603168843.A.559.html
footart,10/20,3,[問卦] 驚!牙醫也會開大刀,/bbs/Gossiping/M.1603168858.A.CB7.html
staedtler,10/20,X1,[問卦] 為什麼兒童色情很嚴重？,/bbs/Gossiping/M.1603168882.A.674.html
ayamiki,10/20,1,Re: [問卦] 禁止20以上未婚台女出國可以救少子化嗎?,/bbs/Gossiping/M.1603168884.A.9E1.html
a1b2c3d4e5,10/20,2,[問卦] 誰第一個想到在營區設立販賣機,/bbs/Gossiping/M.1603168953.A.A9A.html
brabra,10/20,4,Re: [問卦] 現在七年級買的房，20年後誰來接？,/bbs/Gossiping/M.1603168978.A.104.html
poeta,10/20,15,[問卦] 房仲說:只抽買方1% 算是做功德,/bbs/Gossiping/M.1603168992.A.FB2.html
s3122762120,10/20,6,[問卦] 寺井在台灣會買哪裡的房子,/bbs/Gossiping/M.1603169003.A.7D9.html
aaaaagerman,10/20,3,[問卦] 為何不用豁免權 圍毆鬧場的人?,/bbs/Gossiping/M.1603169015.A.965.html
zakijudelo,10/20,10,[問卦] 上古歷史、宗教是古人的小說創作？,/bbs/Gossiping/M.1603169015.A.AEB.html
ilanese,10/20,5,Re: [新聞] 外交部：我多套劇本 未押寶川普,/bbs/Gossiping/M.1603169063.A.171.html
mazinkisa,10/20,56,Re: [新聞] 「國一數學題」老爸看了也嚇呆 解答曝光,/bbs/Gossiping/M.1603169074.A.D2B.html
